ID-Car,Brand,Model,Year,Price,Mileage,Color,VIN
1587,ford,drw,2018,3720,89809,white,  1fd0w5ht9jeb13276
1588,ford,taurus,2019,1850,18202,white,  1fahp2j8xkg115025
1589,ford,door,2015,1500,128505,white,  1ft7w2bt2fea81305
1590,ford,drw,2017,3770,43527,white,  1fd8w3htxhed36198
1591,ford,transit,2019,2220,15792,white,  1ftyr2cm5kkb55220
1592,ford,f-150,2019,3995,9278,white,  1ftew1e42kfc12713
1593,ford,drw,2017,3760,41925,white,  1fd8w3ht6hed35386
1594,ford,taurus,2019,1850,16924,white,  1fahp2j87kg116553
1595,ford,door,2013,1000,119869,silver,  1fm5k7f93dgc57984
1596,ford,taurus,2019,2050,17260,silver,  1fahp2j89kg115971
1597,ford,door,2013,570,89490,white,  1fmcu0f75dud93994
1598,ford,transit,2019,2100,40772,white,  1ftye9zm5kka75959
1599,ford,transit,2019,2250,25623,white,  1ftyr2cm5kkb17292
1600,ford,f-150,2019,2900,11669,white,  1ftew1e53kfb51512
1601,ford,door,2013,1320,138524,black,  1ftfw1ct8dfb88189
1602,ford,transit,2019,2550,13644,white,  1ftyr2cm7kkb12031
1603,ford,door,2016,2570,147935,white,  1fd8w3ht0geb20021
1604,ford,doors,2015,1890,44456,charcoal,  2fmtk4j99fbb84272
1605,ford,wagon,2019,3150,20357,black,  1fbax2cm0kka31240
1606,ford,door,2017,4550,66366,black,  1ft7w2bt4hed76215
1607,ford,door,2017,1100,43532,gray,  3fa6p0h74hr259986
1608,ford,doors,2015,1828.8,45218,gray,  2fmtk4j99fbb94378
1609,ford,door,2017,2000,85688,white,  1ft7w2b62heb39135
1610,ford,door,2016,3660,58902,white,  1ft7w2bt1ged33630
1611,ford,doors,2015,1829.9,59869,silver,  2fmtk4k85fbb28755
1612,ford,escape,2017,1000,35021,silver,  1fmcu9gd8hud43346
1613,ford,door,2012,410,100264,silver,  1fmcu9d76cka93351
1614,ford,door,2015,3099.5,157057,off-white,  1ft7w2bt5fec61782
1615,ford,door,2012,175,181316,black,  1fmcu0d7xcka88620
1616,ford,wagon,2019,3150,23222,black,  1fbax2cm8kka31244
1617,ford,door,2016,1350,87686,white,  1ftfx1ef1gke85837
1618,ford,door,2014,750,162918,blue,  1ftew1cm8efc15574
1619,ford,door,2017,65,0,black,  1fadp3k21hl268441
1620,ford,wagon,2019,2280,32526,white,  1fbzx2zmxkka31904
1621,ford,door,2016,1130,69402,white,  3fa6p0k9xgr317088
1622,ford,door,2014,3270,76336,white,  1ft7w2bt8eea52700
1623,ford,door,2012,135,163334,white,  1fahp3m22cl334180
1624,ford,wagon,2019,2190,47628,white,  1fbzx2zm9kka48743
1625,ford,door,2014,1170,135283,orange,  1ftfw1ef4ekd10563
1626,ford,door,2014,650,147903,white,  1ftmf1cm3ekd09140
1627,ford,door,2014,980,74181,black,  2fmdk3gc9ebb58643
1628,ford,door,2014,1100,77386,white,  1ft7w2a67eeb61127
1629,ford,door,2014,115,123349,red,  3fadp4bj5em136791
1630,ford,cutaway,2013,1300,136661,white,  1fdwe3fs8dda78168
1631,ford,door,2013,550,109600,silver,  3fa6p0hrxdr251001
1632,ford,door,2014,600,125369,black,  1fmcu0gx0euc40715
1633,ford,door,2013,1120,122861,blue,  1ftfw1ct7dkg07754
1634,ford,door,2016,500,110826,gray,  1fadp3f26gl367412
1635,ford,f-150,2019,2340,12198,white,  1ftmf1c57kkc79371
1636,ford,door,2019,1350,45512,red,  3fa6p0ru3kr188341
1637,ford,f-150,2019,2290,15656,white,  1ftmf1c51kkd08279
1638,ford,fusion,2020,2000,23984,silver,  3fa6p0cd0lr116667
1639,ford,f-150,2019,2290,15821,white,  1ftmf1c52kkc79259
1640,ford,mustang,2020,2700,12748,red,  1fatp8uh3l5101487
1641,ford,expedition,2019,5450,9865,blue,  1fmju1kt1kea32785
1642,ford,fusion,2020,2060,17858,black,  3fa6p0cd8lr115427
1643,ford,f-150,2019,2350,6711,white,  1ftmf1c56kkd08097
1644,ford,expedition,2019,5300,14939,blue,  1fmju1kt7kea32953
1645,ford,transit,2019,2360,15820,white,  1ftyr1ymxkka55522
1646,ford,wagon,2019,3350,6140,silver,  1fbzx2cg3kka74824
1647,ford,edge,2019,2440,25552,gray,  2fmpk3k98kbc03043
1648,ford,focus,2016,1300,54984,black,  1fadp3l99gl358964
1649,ford,max,2019,4840,24783,black,  1fmjk2at0kea58243
1650,ford,door,2014,2650,148442,silver,  1ft7w2btxeea16216
1651,ford,max,2019,4620,34191,white,  1fmjk2at6kea38501
1652,ford,door,2013,930,82072,silver,  2fmdk4kc9dba82059
1653,ford,door,2012,1350,104559,white,  1ftfw1ef2cfa90460
1654,ford,edge,2019,2760,13265,silver,  2fmpk4k90kbb81660
1655,ford,door,2013,740,133314,red,  1fm5k8d84dgc38344
1656,ford,edge,2019,2650,22458,gray,  2fmpk4k98kbc23105
1657,ford,door,2013,2600,70106,white,  1ft7w2btxdea17039
1658,ford,edge,2019,2450,23712,black,  2fmpk3k92kbb89267
1659,ford,door,2012,210,101848,red,  3fadp4bj7cm128642
1660,ford,ecosport,2019,1670,14994,black,  maj6s3kl6kc281547
1661,ford,edge,2015,1750,59726,gray,  2fmtk4k99fbb35183
1662,ford,escape,2019,1700,16448,gray,  1fmcu0gd6kub08933
1663,ford,door,2015,2250,28801,black,  1ftew1cp9fke05161
1664,ford,f-150,2019,3450,28938,gray,  1ftew1e54kfb82591
1665,ford,ecosport,2019,1660,19022,black,  maj6s3kl2kc287149
1666,ford,door,2014,750,93832,silver,  1fmcu9g9xeuc07694
1667,ford,f-150,2019,3450,25046,white,  1ftew1e54kfb48392
1668,ford,edge,2019,2500,22318,black,  2fmpk4k95kbc01949
1669,ford,f-150,2019,3600,17301,gray,  1ftew1e53kkd48767
1670,ford,edge,2019,2370,27413,gray,  2fmpk3k98kbb62817
1671,ford,explorer,2019,2860,39733,silver,  1fm5k8gt7kgb48943
1672,ford,door,2013,2350,74195,brown,  1ftfw1et6dke81934
1673,ford,explorer,2019,2530,44383,silver,  1fm5k8f8xkgb26965
1674,ford,flex,2019,2490,19151,white,  2fmhk6d81kba20559
1675,ford,f-750,2012,2030,188394,white,  3frnf7fa7cv186728
1676,ford,fusion,2020,2340,2452,gray,  3fa6p0hd6lr110753
1677,ford,fusion,2019,1460,36252,silver,  3fa6p0lu2kr180496
1678,ford,f-150,2019,2550,27136,silver,  1ftew1c47kfb18880
1679,ford,fusion,2019,1470,35951,white,  3fa6p0lu8kr117368
1680,ford,f-150,2019,3370,35221,white,  1ftew1e53kfa65102
1681,ford,f-150,2019,3340,33808,gray,  1ftew1e57kfb48077
1682,ford,f-150,2019,3400,32022,black,  1ftew1e54kfb47744
1683,ford,fusion,2019,1750,34173,white,  3fa6p0ruxkr138018
1684,ford,fusion,2019,1410,24272,white,  3fa6p0lu1kr225363
1685,ford,f-150,2019,3000,19055,black,  1ftew1e52kfb46754
1686,ford,fusion,2019,1650,34822,red,  3fa6p0d98kr187124
1687,ford,f-150,2019,3060,15422,gray,  1ftew1e57kfc11954
1688,ford,ecosport,2019,1280,24765,silver,  maj3s2ke8kc268152
1689,ford,wagon,2019,2600,23019,white,  1fbzx2zm3kkb24344
1690,ford,max,2019,4600,38243,black,  1fmjk2at6kea15946
1691,ford,ranger,2019,2850,16509,white,  1fter4fh6kla60107
1692,ford,edge,2019,2430,18762,silver,  2fmpk4k96kbc37150
1693,ford,explorer,2019,2900,28854,no_color,  1fm5k7f88kgb11648
1694,ford,escape,2019,1530,17392,black,  1fmcu0gdxkub80752
1695,ford,mustang,2019,2790,13558,white,  1fa6p8cf9k5108973
1696,ford,edge,2019,2470,27082,black,  2fmpk4k90kbb55589
1697,ford,escape,2019,1440,17510,black,  1fmcu0f72kub34778
1698,ford,ecosport,2019,1500,24662,white,  maj6s3kl3kc251132
1699,ford,door,2014,1720,96076,black,  1ftfw1ct0efc61704
1700,ford,ecosport,2019,1280,22858,white,  maj3s2ke1kc286878
1701,ford,explorer,2020,4690,740,gray,  1fmsk8fh3lga11841
1702,ford,door,2013,280,110748,gray,  1fadp3k22dl187362
1703,ford,escape,2019,1620,25090,black,  1fmcu9gdxkub80402
1704,ford,escape,2020,2520,7,black,  1fmcu9f61lua48374
1705,ford,max,2019,3480,34277,silver,  1fmjk1ht9kea27962
1706,ford,srw,2019,5200,34527,white,  1ft7w2bt5kee35425
1707,ford,door,2017,2600,99923,white,  1ft8w3bt6hee98746
1708,ford,expedition,2019,4060,39170,white,  1fmju1kt0kea17775
1709,ford,srw,2019,5500,16569,no_color,  1ft8w3bt8kec78838
1710,ford,door,2015,500,80612,black,  1fadp3f2xfl240127
1711,ford,max,2019,3640,36616,black,  1fmjk1jt7kea20244
1712,ford,door,2015,750,92165,white,  1fmcu9gx8fuc81762
1713,ford,escape,2019,1470,44778,silver,  1fmcu0gd3kub29710
1714,ford,explorer,2020,4390,2089,no_color,  1fmsk7fh0lgb38489
1715,ford,door,2013,640,91652,red,  3fa6p0hr1dr126940
1716,ford,expedition,2019,4110,35801,silver,  1fmju1kt4kea43604
1717,ford,door,2013,2300,88781,white,  1ft7w2bt3deb85914
1718,ford,escape,2019,1390,36978,blue,  1fmcu0gd2kub10601
1719,ford,door,2012,1900,189776,white,  1ft7w2bt4cea20954
1720,ford,max,2019,3480,35233,white,  1fmjk1ht3kea17945
1721,ford,door,2012,2200,151641,white,  1ft7w2bt8ced04247
1722,ford,escape,2019,1630,37044,white,  1fmcu9hdxkub65946
1723,ford,escape,2019,1880,15835,green,  1fmcu9gd1kub80952
1724,ford,cab,2012,1300,201187,white,  1fduf5gt3cea67577
1725,ford,max,2019,4090,41928,black,  1fmjk1kt6kea28110
1726,ford,expedition,2019,4700,37059,gray,  1fmju2at1kea28890
1727,ford,door,2017,1280,33763,red,  3fa6p0hd6hr205675
1728,ford,explorer,2019,2550,29850,gray,  1fm5k7f81kgb42773
1729,ford,escape,2019,1780,26675,black,  1fmcu9gd2kub09873
1730,ford,f-150,2019,2570,17828,black,  1ftew1c51kke08595
1731,ford,escape,2019,1720,29632,white,  1fmcu9gd2kua07649
1732,ford,srw,2019,3500,11544,white,  1ft7w2b66kee46377
1733,ford,f-150,2019,2880,21976,white,  1ftew1c50kke09205
1734,ford,max,2019,3920,43617,black,  1fmjk1jt7kea20776
1735,ford,escape,2019,1360,49254,gray,  1fmcu9gdxkua14655
1736,ford,f-150,2019,2420,51589,black,  1ftew1e43kkc41032
1737,ford,max,2019,4690,41399,gray,  1fmjk2at3kea27617
1738,ford,f-150,2019,2650,11734,gray,  1ftex1e51kkd09298
1739,ford,explorer,2019,2470,41628,silver,  1fm5k7f87kgb11625
1740,ford,focus,2017,1260,15075,gray,  1fadp3m2xhl322025
1741,ford,f-150,2019,3180,26591,red,  1ftew1e58kkd14212
1742,ford,f-150,2019,2450,22906,white,  1ftew1ebxkkd48349
1743,ford,f-150,2019,2600,33462,white,  1ftew1c52kfa20803
1744,ford,f-150,2017,2100,32747,gray,  1ftex1ep6hfa52321
1745,ford,f-150,2019,2250,33717,white,  1ftew1c50kkc38522
1746,ford,door,2017,770,85218,black,  3fa6p0hd5hr138812
1747,ford,f-150,2019,2310,23512,red,  1ftew1c57kkc38467
1748,ford,door,2017,920,57853,white,  3fa6p0h78hr355815
1749,ford,mustang,2019,1960,33324,gray,  1fatp8uh2k5158763
1750,ford,door,2016,1170,23803,black,  1fmcu9gx9gub00752
1751,ford,mustang,2019,2730,31260,blue,  1fatp8ff1k5179289
1752,ford,edge,2016,1430,69428,white,  2fmpk4j8xgbc53478
1753,ford,transit,2019,2360,15755,white,  1ftyr2cm5kka60432
1754,ford,door,2016,620,90946,gray,  3fa6p0g74gr199577
1755,ford,wagon,2019,2240,51370,white,  1fbzx2zm0kka60182
1756,ford,door,2016,570,99941,black,  3fa6p0g70gr318340
1757,ford,transit,2019,2360,15456,white,  1ftyr2cm5kka75108
1758,ford,door,2016,460,141603,gray,  3fa6p0lu2gr318609
1759,ford,srw,2019,3750,2382,silver,  1ft7w2bt5kef24315
1760,ford,van,2016,1070,99544,white,  1ftye1ym1gkb56631
1761,ford,srw,2019,3190,21546,black,  1ft7w2b6xkee55356
1762,ford,mustang,2019,3160,16293,black,  1fa6p8cf1k5144124
1763,ford,escape,2018,1260,40375,gray,  1fmcu0gd0juc90126
1764,ford,door,2013,530,143191,gray,  1ftex1cm2dfc43995
1765,ford,fiesta,2018,390,363,blue,  3fadp4bj2jm136595
1766,ford,edge,2015,1300,59656,gray,  2fmpk3j80fbb14677
1767,ford,ecosport,2018,1180,37878,black,  maj3p1ve4jc210836
1768,ford,edge,2019,2460,20628,black,  2fmpk3k94kbb62331
1769,ford,door,2014,1450,71205,black,  1ftfw1cf3efa59580
1770,ford,explorer,2018,2430,26186,silver,  1fm5k7f8xjga57221
1771,ford,fusion,2018,1230,38157,white,  3fa6p0lu9jr269920
1772,ford,door,2016,1480,30325,blue,  1fa6p8am4g5301086
1773,ford,mustang,2018,1710,31561,silver,  1fatp8uhxj5166415
1774,ford,door,2016,680,66655,no_color,  1fadp3f20gl369771
1775,ford,explorer,2018,2030,19029,blue,  1fm5k8b89jga75379
1776,ford,f-150,2018,2630,11739,silver,  1ftew1eb4jfc37481
1777,ford,door,2016,2250,50423,silver,  1ftew1cg0gke04837
1778,ford,srw,2019,4120,25638,gray,  1ft7w2bt2kee85523
1779,ford,door,2017,2040,59798,gray,  1fm5k7f8xhgd79206
1780,ford,drw,2019,4990,5035,black,  1ft8w3dt1kee72172
1781,ford,escape,2017,1210,32284,silver,  1fmcu0f78huc53640
1782,ford,door,2016,2400,40371,blue,  1ftew1cf8gke70396
1783,ford,escape,2017,950,107569,white,  1fmcu9gd8hub34463
1784,ford,door,2017,900,96451,silver,  3fa6p0g71hr143386
1785,ford,escape,2017,980,94851,white,  1fmcu9gd4huc53644
1786,ford,door,2017,780,108727,silver,  3fa6p0g79hr143393
1787,ford,f-150,2017,1720,91979,white,  1ftew1e80hfb12444
1788,ford,explorer,2017,1880,76258,gray,  1fm5k8d81hgd05701
1789,ford,door,2014,980,147574,white,  1fm5k7d8xega27936
1790,ford,door,2013,700,104764,gray,  1fahp2f87dg198571
1791,ford,max,2019,4400,16934,gray,  1fmjk1jt5kea14068
1792,ford,transit,2019,2340,13822,white,  1ftyr1zm9kka71256
1793,ford,transit,2019,3070,5250,white,  1ftbw3xm3kka93802
1794,ford,escape,2019,1560,33451,black,  1fmcu0gd0kub64172
1795,ford,f-150,2019,2260,14291,white,  1ftmf1c5xkkc79283
1796,ford,f-150,2019,2290,16725,white,  1ftmf1c53kkc79075
1797,ford,f-150,2019,2280,13002,white,  1ftmf1c58kkc79282
1798,ford,f-150,2019,2270,18902,white,  1ftmf1c59kkd07753
1799,ford,f-150,2019,2300,9732,white,  1ftmf1c53kkd08302
1800,ford,f-150,2019,2270,18947,white,  1ftmf1c57kkc79077
1801,ford,f-150,2019,2300,8402,white,  1ftmf1c5xkkd07941
1802,ford,f-150,2019,3440,17450,gray,  1ftew1e5xkfc48223
1803,ford,srw,2016,3650,53986,gray,  1ft8x3bt7gea37597
1804,ford,f-150,2019,2310,15848,white,  1ftmf1c57kkc78933
1805,ford,f-150,2019,2330,10770,white,  1ftmf1c57kkd07962
1806,ford,f-150,2019,2260,14587,white,  1ftmf1c58kkd07940
1807,ford,door,2016,450,98625,gray,  1fa6p0hd9g5118807
1808,ford,f-150,2019,2300,10916,white,  1ftmf1c54kkd38537
1809,ford,door,2014,800,107173,white,  1fm5k7f82ega78361
1810,ford,fiesta,2019,1150,10134,silver,  3fadp4bj9km116331
1811,ford,door,2017,940,43056,no_color,  3fa6p0h73hr103244
1812,ford,f-150,2019,2300,10655,white,  1ftmf1c55kkd38546
1813,ford,door,2012,280,173601,black,  1fahp2kt0cg106208
1814,ford,transit,2019,2260,14231,white,  1ftyr1ym9kka50814
1815,ford,transit,2019,2300,8985,white,  1ftyr1zm1kka42480
1816,ford,door,2016,520,84338,black,  1fadp3k25gl216776
1817,ford,door,2017,1920,104290,gray,  1ftew1ep7hkd92670
1818,ford,door,2017,1010,45592,red,  3fa6p0h77hr214525
1819,ford,door,2015,620,103960,black,  3fa6p0h71fr175122
1820,ford,explorer,2016,1400,110333,white,  1fm5k7dh8ggd26344
1821,ford,door,2015,500,138516,gray,  3fa6p0g78fr218971
1822,ford,door,2016,920,49094,red,  1fa6p8am2g5230129
1823,ford,door,2016,1470,97526,black,  1fm5k7d82gga51375
1824,ford,door,2014,300,87420,silver,  1fadp3f22el318074
1825,ford,door,2015,3020,67052,red,  1ftfw1eg8ffa33385
1826,ford,door,2013,380,58913,black,  1fadp3k26dl359277
1827,ford,door,2013,320,999999,silver,  1fadp3k21dl266148
1828,ford,van,2015,2150,14482,no_color,  1fbzx2cm3fka83325
1829,ford,door,2016,490,57084,white,  3fadp4bj3gm105087
1830,ford,expedition,2017,2300,90251,silver,  1fmju2at7hea52412
1831,ford,door,2014,1120,97320,no_color,  1zvbp8cf7e5320703
1832,ford,door,2014,1040,80652,white,  1fadp3l99el442649
1833,ford,door,2014,1320,99816,black,  1ftfx1ct4efc92709
1834,ford,door,2013,520,115429,silver,  1fmcu0gx7dua39893
1835,ford,door,2015,1050,85549,red,  1fmcu9j90fuc00490
1836,ford,bus,2013,1190,83030,white,  1fbne3bl8dda45318
1837,ford,door,2014,2120,130168,white,  1fd8w3ht2eeb77253
1838,ford,door,2013,2350,80090,white,  1ft8w3b64dea40501
1839,ford,door,2013,470,118593,white,  1ftex1cm3dfa94061
1840,ford,door,2014,1110,143704,blue,  1ftew1cm6efc31661
1841,ford,door,2015,2200,53507,white,  1ft7w2b69feb06680
1842,ford,door,2013,1400,48408,black,  1ftfw1et7dkf11233
1843,ford,door,2013,920,109672,white,  1ft7x2a68deb25801
1844,ford,edge,2019,2330,28549,silver,  2fmpk4k93kbc22718
1845,ford,door,2012,2170,114500,green,  1ft8w3bt9cea39011
1846,ford,door,2012,1120,67140,blue,  1zvbp8cfxc5274121
1847,ford,escape,2018,1130,42168,gray,  1fmcu0f79jud41148
1848,ford,cutaway,2015,420,80032,color:,  1fdfe4fs3fda25516
1849,ford,focus,2018,1090,52240,green,  1fadp3n27jl252178
1850,ford,max,2019,4230,34874,gray,  1fmjk1kt5kea50146
1851,ford,door,2014,1050,119689,white,  1fdrf3bt6eea35761
1852,ford,max,2019,4340,37355,gray,  1fmjk2at4kea20188
1853,ford,door,2016,1250,100947,white,  1fdrf3bt4gec18045
1854,ford,escape,2019,1590,26040,white,  1fmcu0gd7kuc06417
1855,ford,max,2019,4250,36638,white,  1fmjk1kt1kea13997
1856,ford,door,2015,1500,137004,white,  1fd8x3f67feb56345
1857,ford,edge,2019,2470,31794,blue,  2fmpk4k99kbb55946
1858,ford,door,2015,1550,131106,white,  1fd8x3f67fec17452
1859,ford,expedition,2019,4900,22013,white,  1fmju2at3kea40507
1860,ford,door,2017,2900,42291,black,  1ftew1eg4hfa66124
1861,ford,escape,2019,1680,13155,white,  1fmcu0gd2kuc33587
1862,ford,max,2019,5100,24869,red,  1fmjk2at0kea45301
1863,ford,escape,2019,1650,18454,white,  1fmcu0gd3kub08839
1864,ford,d,2016,1000,16694,white,  nm0ls7f70g1257651
1865,ford,explorer,2019,2790,28922,gray,  1fm5k7f81kgb41445
1866,ford,edge,2019,2370,23534,gray,  2fmpk3k91kbb56583
1867,ford,dr,2012,2000,24581,color:,  3frxw7fe4cv310949
1868,ford,max,2019,4560,35646,gray,  1fmjk2at2kea17807
1869,ford,cab,2012,600,129873,white,  1fduf5gt7ceb24329
1870,ford,escape,2019,1560,28669,black,  1fmcu0gd0kub14114
1871,ford,explorer,2017,2500,32454,red,  1fm5k8d85hga74740
1872,ford,explorer,2019,2850,21800,black,  1fm5k7f83kgb41513
1873,ford,cutaway,2014,800,231769,yellow,  1fdwe3fs3eda53096
1874,ford,doors,2016,1999,23796,black,  1fa6p8th6g5218050
1875,ford,max,2019,3440,42506,gray,  1fmjk1ht4kea17579
1876,ford,doors,2016,3099.9,6249,shadow black,  1fa6p8cf1g5209884
1877,ford,expedition,2019,4100,47496,black,  1fmju1kt8kea27843
1878,ford,doors,2016,2799.9,10700,gray,  1fa6p8cf8g5263621
1879,ford,expedition,2019,4200,39604,black,  1fmju1kt7kea17627
1880,ford,cutaway,2013,800,250831,color:,  1fdfe4fs4dda28874
1881,ford,doors,2016,2979.5,7275,triple yellow tri-coat,  1fa6p8cf2g5223518
1882,ford,edge,2019,2470,8806,black,  2fmpk4j94kbc24835
1883,ford,doors,2016,1399.5,105115,gray,  1fa6p8th8g5255908
1884,ford,door,2015,290,57340,silver,  3fadp4aj6fm132638
1885,ford,max,2019,3540,36167,white,  1fmjk1ht1kea42603
1886,ford,doors,2016,2454.9,44941,shadow black,  1fatp8ffxg5291869
1887,ford,door,2014,890,53102,silver,  1fmcu0gx4eub39564
1888,ford,escape,2019,1580,26637,black,  1fmcu0gd4kub08736
1889,ford,doors,2016,1850,45814,black,  1fa6p8thxg5208671
1890,ford,f-150,2019,3200,17310,red,  1ftfw1e55kkd19095
1891,ford,explorer,2019,2830,24116,gray,  1fm5k7f82kgb41597
1892,ford,d,2019,1050,14128,blue,  maj3s2ge4kc278721
1893,ford,doors,2016,2497,49882,green,  1fa6p8cf8g5225189
1894,ford,fusion,2019,1380,38964,blue,  3fa6p0luxkr109398
1895,ford,door,2012,258,102705,white,  3fahp0ga5cr113207
1896,ford,f-150,2019,5997.5,71,white,  1ftfw1rg5kfa62833
1897,ford,door,2012,250,98620,white,  1fahp3j23cl241544
1898,ford,doors,2016,2899,15825,triple yellow tri-coat,  1fatp8ff0g5296868
1899,ford,max,2019,5000,29499,blue,  1fmjk2at1kea40396
1900,ford,door,2014,3380,100255,white,  1ft7w2bt0eea41481
1901,ford,f-150,2019,5997.5,174,black,  1ftfw1rg6kfc08396
1902,ford,door,2013,250,167552,gray,  1fmcu9gx5dub47157
1903,ford,doors,2016,4699.9,16956,magnetic metallic,  1fa6p8jz6g5525309
1904,ford,fusion,2019,1670,36896,black,  3fa6p0ru2kr118068
1905,ford,door,2013,3470,77281,white,  1ft7w2btxdea14898
1906,ford,f-150,2019,2890,24795,black,  1ftew1e59kfc47399
1907,ford,doors,2016,3080,16771,ruby red metallic tinted clearcoat,  1fa6p8cf0g5204627
1908,ford,f-150,2019,2710,28692,silver,  1ftew1e54kkc88465
1909,ford,door,2012,1338.8,113821,black,  1ftfw1cf3cfc75961
1910,ford,f-150,2019,2600,19793,blue,  1ftew1eb6kfb83943
1911,ford,doors,2016,1790,27940,shadow black,  1fa6p8am3g5250504
1912,ford,flex,2019,2340,24987,black,  2fmhk6d8xkba20365
1913,ford,mustang,2016,2980,18367,blue,  1fa6p8cf3g5242238
1914,ford,flex,2019,2370,14109,gray,  2fmhk6d88kba29775
1915,ford,door,2012,172.5,158781,black,  1fmcu9eg7ckb88497
1916,ford,doors,2016,3399.5,27369,black,  1fa6p8cf5g5235498
1917,ford,flex,2019,2350,30208,white,  2fmhk6d86kba05247
1918,ford,explorer,2019,3250,24024,black,  1fm5k8gt5kgb41683
1919,ford,door,2016,250,64999,blue,  3fadp4bjxgm137986
1920,ford,f-150,2019,3900,8404,black,  1ftfw1e54kfc34435
1921,ford,focus,2018,1100,8884,gray,  1fadp3e23jl254221
1922,ford,explorer,2019,3250,24126,black,  1fm5k8gt2kgb41298
1923,ford,door,2012,80,129659,black,  3fadp4bj5cm221076
1924,ford,f-150,2019,2690,31713,black,  1ftew1e59kkc89708
1925,ford,edge,2016,1120,109996,gray,  2fmpk4j97gbb67005
1926,ford,doors,2018,2100,6821,red,  1fa6p8thxj5164792
1927,ford,f-150,2019,3200,17867,red,  1ftfw1e5xkfb51429
1928,ford,door,2016,730,110253,black,  3fa6p0g72gr397705
1929,ford,escape,2018,1280,39364,black,  1fmcu0gd3jub60681
1930,ford,doors,2018,2419,4018,blue,  1fatp8uh7j5182314
1931,ford,f-150,2019,2910,21054,red,  1ftew1e49kfc10392
1932,ford,door,2017,2900,48309,red,  1ft7w2b60hee77178
1933,ford,door,2016,1730,68666,black,  1fm5k8d82ggc60329
1934,ford,doors,2018,1988.8,34071,ingot silver metallic,  1fatp8uh2j5132890
1935,ford,f-150,2019,3100,13600,white,  1ftfw1e50kfb96721
1936,ford,door,2017,3720,44956,black,  1ft7w2bt4hee52015
1937,ford,door,2016,860,72607,silver,  1fmcu0f77gub25484
1938,ford,doors,2018,2485.7,33815,shadow black,  1fatp8uh3j5157023
1939,ford,flex,2019,2350,31491,gray,  2fmhk6d85kba09063
1940,ford,f-150,2018,2610,32149,white,  1ftew1cb3jfc81295
1941,ford,hybrid,2016,1080,26654,blue,  1fadp5au1gl114180
1942,ford,doors,2018,2099.5,36637,white,  1fa6p8th1j5167452
1943,ford,f-150,2019,2930,17000,white,  1ftew1e4xkfc10403
1944,ford,f-150,2018,3310,15960,gray,  1ftew1ep2jfb83786
1945,ford,door,2016,1380,40774,gray,  1fahp2e84gg136518
1946,ford,doors,2018,1949.8,40338,black,  1fatp8uh1j5115336
1947,ford,fusion,2019,1490,40505,gray,  3fa6p0cd0kr117056
1948,ford,door,2016,870,30735,black,  1fadp3k28gl330142
1949,ford,mustang,2019,2060,33965,gray,  1fatp8uhxk5148658
1950,ford,door,2018,500,7339,white,  1ftex1c53jkd88586
1951,ford,doors,2018,1999.5,42470,white,  1fa6p8th8j5115591
1952,ford,fusion,2019,1490,40670,silver,  3fa6p0cd1kr110357
1953,ford,door,2016,1950,41233,black,  1ftbf2b61ged08196
1954,ford,wagon,2019,2450,13162,white,  1fbzx2zm7kka48532
1955,ford,fusion,2018,1500,38744,white,  3fa6p0d97jr219835
1956,ford,doors,2018,2698.5,14023,black,  1fa6p8cf4j5145797
1957,ford,f-150,2019,3100,9741,white,  1ftfw1e52kfb85249
1958,ford,explorer,2017,2430,31017,silver,  1fm5k7d82hgb82470
1959,ford,fusion,2019,1680,37786,gray,  3fa6p0d97kr118571
1960,ford,mustang,2018,1720,32415,white,  1fatp8uh2j5132629
1961,ford,doors,2018,3499.5,10421,ruby red,  1fa6p8cf2j5161626
1962,ford,wagon,2019,2430,29305,white,  1fbzx2zm0kka75345
1963,ford,explorer,2017,2640,51309,white,  1fm5k7fh2hgb04056
1964,ford,fusion,2019,1680,38001,black,  3fa6p0d98kr138974
1965,ford,escape,2018,1550,18849,black,  1fmcu9hd7jua30891
1966,ford,doors,2018,1944,43269,silver,  1fatp8uh0j5124044
1967,ford,fusion,2019,1670,36989,silver,  3fa6p0ru2kr117017
1968,ford,door,2017,2900,29320,blue,  1ftew1ep9hkc82719
1969,ford,hybrid,2019,1610,34244,white,  3fa6p0ru4kr181558
1970,ford,mustang,2018,1720,32938,white,  1fatp8uh9j5132644
1971,ford,doors,2018,2095,40793,black,  1fatp8uh6j5142578
1972,ford,door,2017,4620,94741,no_color,  1ft8w3dt1hee12434
1973,ford,mustang,2019,2940,25011,white,  1fatp8ff0k5161477
1974,ford,door,2014,282.5,363810,white,  1fmjk1g53eef23881
1975,ford,doors,2018,3299.9,6881,shadow black,  1fa6p8cf3j5172103
1976,ford,door,2014,660,80423,orange,  3fa6p0hd9er326468
1977,ford,door,2017,5020,92405,white,  1ft7w2bt7hef07573
1978,ford,ranger,2019,2830,15436,white,  1fter4fh5kla45887
1979,ford,door,2017,1200,104665,white,  1ftfx1ef8hkd03259
1980,ford,doors,2018,3299.9,16194,royal crimson metallic tinted clearcoat,  1fa6p8cf0j5118581
1981,ford,door,2014,1260,48188,black,  1fm5k8d84egc31539
1982,ford,focus,2017,520,65164,red,  1fadp3j22hl268403
1983,ford,mustang,2019,2050,35930,black,  1fatp8uh8k5109583
1984,ford,door,2012,120,167376,red,  1fahp3f23cl414648
